shipment_id,origin,destination,rain_mm,wind_speed,traffic_index,distance_km,priority,historical_delay,target_risk
S-4021,Chicago,Frankfurt,75,29,22,1442,High,6.2,79
S-4022,Los Angeles,Rotterdam,0,44,100,916,Medium,3.8,59
S-4023,Frankfurt,Dubai,115,41,76,7862,Critical,7.6,100
S-4024,Mumbai,Frankfurt,24,41,52,7876,Low,5.9,63
S-4025,Toronto,New York,63,43,44,4672,Medium,3.5,59
S-4026,Toronto,Mumbai,30,67,33,2911,Medium,3.8,62
S-4027,Frankfurt,Shanghai,58,26,23,1477,Medium,1.4,46
S-4028,Shanghai,Chicago,13,13,97,1728,Critical,6.6,81
S-4029,New York,Frankfurt,77,15,62,2246,Critical,1.3,74
S-4030,Singapore,Shanghai,78,69,47,2368,High,2.1,74
S-4031,Frankfurt,Tokyo,70,29,4,6640,Medium,7.5,78
S-4032,Frankfurt,Tokyo,1,26,74,3435,Medium,0.2,31
S-4033,Sydney,Frankfurt,72,70,1,2067,High,1.5,56
S-4034,Singapore,Chicago,106,9,7,7419,Low,6.9,73
S-4035,New York,Mumbai,117,27,10,7054,Medium,3.6,77
S-4036,Mumbai,Frankfurt,87,1,4,5271,Medium,1.7,46
S-4037,New York,Shanghai,32,35,48,9962,Medium,6.8,79
S-4038,New York,Shanghai,72,35,100,7767,Critical,7.8,100
S-4039,Chicago,Mumbai,69,28,72,1032,Critical,6.0,87
S-4040,Singapore,Mumbai,20,44,78,10539,High,0.9,64
S-4041,Los Angeles,Tokyo,28,16,59,11980,Medium,7.9,77
S-4042,Shanghai,Toronto,110,11,20,9881,Low,6.6,75
S-4043,Rotterdam,Sydney,6,38,98,9727,Critical,0.5,71
S-4044,Frankfurt,New York,57,50,82,5925,Medium,3.6,70
S-4045,Chicago,Sydney,38,45,26,10135,Critical,2.1,69
S-4046,Tokyo,Toronto,47,2,57,509,Critical,2.4,51
S-4047,Frankfurt,Chicago,46,52,2,3279,Low,4.4,51
S-4048,Sydney,Dubai,72,21,76,1261,Medium,1.5,54
S-4049,Rotterdam,Singapore,112,30,79,1033,High,2.1,84
S-4050,Mumbai,Tokyo,28,22,20,6209,Medium,2.0,35
S-4051,Mumbai,Los Angeles,31,45,8,1167,Medium,6.5,62
S-4052,Tokyo,Rotterdam,44,7,14,10628,Medium,7.9,65
S-4053,Rotterdam,Sydney,114,4,28,7132,High,5.6,81
S-4054,Toronto,Los Angeles,96,31,24,3157,High,6.8,84
S-4055,Shanghai,Tokyo,54,16,0,9304,Low,2.8,46
S-4056,Sydney,Chicago,82,29,15,2569,High,6.0,68
S-4057,Shanghai,Tokyo,7,56,99,5961,Critical,2.5,80
S-4058,Toronto,Tokyo,78,17,7,2431,Medium,1.9,46
S-4059,Frankfurt,Los Angeles,9,61,58,5562,High,2.2,51
S-4060,Mumbai,New York,23,76,99,4894,Low,4.5,79
S-4061,New York,Rotterdam,79,12,75,2669,Medium,3.2,62
S-4062,Sydney,Los Angeles,12,61,47,4303,Critical,1.0,54
S-4063,Singapore,Chicago,40,19,85,8834,Critical,2.0,67
S-4064,Shanghai,Mumbai,113,79,54,2473,Critical,6.5,100
S-4065,Mumbai,Dubai,73,75,20,11310,High,2.5,72
S-4066,Singapore,Mumbai,24,21,90,2234,Low,2.8,46
S-4067,Rotterdam,Frankfurt,1,40,12,4938,Medium,5.8,42
S-4068,Dubai,Tokyo,81,13,38,4395,Low,4.1,60
S-4069,New York,Tokyo,59,17,33,8137,Medium,3.0,61
S-4070,Singapore,Shanghai,19,11,64,9433,Medium,5.7,61
S-4071,Tokyo,Sydney,41,69,14,10178,Medium,5.9,64
S-4072,Singapore,Toronto,61,63,5,7568,Critical,5.1,86
S-4073,Toronto,Los Angeles,26,30,96,3287,Critical,2.8,70
S-4074,Toronto,Mumbai,21,43,59,9394,High,7.7,80
S-4075,Mumbai,Toronto,42,64,100,6386,Medium,6.6,92
S-4076,Shanghai,Frankfurt,89,55,90,8328,Medium,3.2,84
S-4077,Mumbai,Toronto,34,50,61,2553,Medium,2.9,64
S-4078,Los Angeles,Sydney,111,40,94,6615,Low,6.3,98
S-4079,Shanghai,Toronto,20,22,23,6240,Low,6.0,50
S-4080,Shanghai,Frankfurt,93,51,21,5413,Critical,1.4,73
S-4081,Los Angeles,Tokyo,97,32,23,11086,Low,0.7,53
S-4082,Shanghai,Singapore,118,35,11,5209,Medium,4.8,82
S-4083,Mumbai,Tokyo,89,53,50,3289,Critical,0.3,73
S-4084,Frankfurt,Mumbai,33,43,6,10014,High,3.4,52
S-4085,Dubai,Chicago,107,36,82,1144,Low,5.7,88
S-4086,Dubai,Mumbai,94,10,73,4098,Medium,3.0,68
S-4087,Chicago,Tokyo,22,17,20,5380,Critical,0.7,45
S-4088,Los Angeles,New York,109,0,88,1266,Critical,7.7,100
S-4089,Chicago,Shanghai,59,62,84,1110,High,3.2,78
S-4090,Dubai,Sydney,95,53,7,8266,Critical,7.0,96
S-4091,Singapore,Los Angeles,90,67,91,6299,Low,0.1,70
S-4092,Los Angeles,Chicago,22,25,34,7441,Low,3.6,43
S-4093,Tokyo,Shanghai,109,28,86,2323,Medium,7.9,100
S-4094,Los Angeles,New York,14,1,82,10612,High,2.3,52
S-4095,Frankfurt,Singapore,17,25,91,2124,Critical,2.8,73
S-4096,Singapore,Dubai,117,25,58,3427,Critical,3.8,100
S-4097,Frankfurt,Toronto,46,61,53,1018,Critical,6.9,83
S-4098,Singapore,Tokyo,37,23,79,1237,High,7.0,83
S-4099,Dubai,Chicago,41,43,12,8882,Critical,0.2,47
S-4100,New York,Tokyo,78,72,24,3325,High,5.6,76
S-4101,Shanghai,Rotterdam,71,28,56,5540,High,6.2,79
S-4102,New York,Shanghai,28,34,44,7518,High,6.4,74
S-4103,Frankfurt,Tokyo,32,57,72,676,Medium,2.9,56
S-4104,Chicago,Rotterdam,95,28,48,2741,Critical,4.5,79
S-4105,Singapore,Chicago,22,25,66,7608,High,0.5,44
S-4106,Mumbai,Tokyo,43,29,64,6024,High,3.9,67
S-4107,Shanghai,Dubai,50,35,30,5763,Low,6.7,58
S-4108,Toronto,Los Angeles,61,68,9,4790,Critical,0.4,60
S-4109,Tokyo,Sydney,52,12,37,4139,Critical,4.0,74
S-4110,Chicago,Singapore,35,27,58,1339,Critical,5.8,68
S-4111,Chicago,New York,107,44,53,4700,Critical,6.8,100
S-4112,Tokyo,Frankfurt,96,29,51,9567,Low,2.9,68
S-4113,Sydney,Dubai,66,47,66,10476,Low,7.5,84
S-4114,New York,Chicago,118,21,73,2302,Low,6.2,84
S-4115,Rotterdam,Mumbai,89,58,83,9709,Critical,0.2,85
S-4116,Rotterdam,New York,96,54,4,6028,Low,1.8,52
S-4117,New York,Singapore,117,54,75,8842,Medium,1.7,87
S-4118,New York,Sydney,56,27,2,7128,Critical,5.6,79
S-4119,Dubai,Toronto,119,17,23,3504,Critical,3.3,87
S-4120,New York,Tokyo,82,35,99,1831,Low,6.2,85
S-4121,Chicago,Sydney,64,55,42,4072,High,5.4,85
S-4122,Mumbai,New York,60,26,73,7294,Medium,2.4,72
S-4123,Shanghai,Toronto,88,79,64,8390,Critical,0.2,93
S-4124,Rotterdam,Sydney,41,2,85,10933,High,4.6,72
S-4125,Dubai,Chicago,7,33,82,9691,Critical,6.1,88
S-4126,Dubai,Toronto,110,51,87,7754,Low,3.3,84
S-4127,Shanghai,Mumbai,97,8,51,3168,Low,3.8,69
S-4128,Toronto,Tokyo,22,65,78,1812,Medium,3.9,65
S-4129,Shanghai,New York,89,41,98,3843,Medium,3.7,86
S-4130,Sydney,Mumbai,68,54,39,10506,High,1.4,73
S-4131,Singapore,Shanghai,3,26,91,11894,Medium,7.8,73
S-4132,Tokyo,Los Angeles,41,38,87,10981,Low,0.9,57
S-4133,Toronto,Tokyo,53,57,3,6732,Medium,0.5,42
S-4134,Chicago,New York,24,0,47,4734,Medium,7.7,59
S-4135,Los Angeles,Toronto,116,65,95,5053,Medium,6.5,100
S-4136,Shanghai,Sydney,105,9,59,9327,Low,3.3,74
S-4137,Mumbai,New York,81,48,82,4941,Medium,5.4,86
S-4138,Tokyo,Chicago,74,6,13,6719,High,7.1,77
S-4139,Sydney,Tokyo,18,65,11,5883,Low,1.6,36
S-4140,Mumbai,Shanghai,60,6,76,3057,Critical,5.0,74
S-4141,New York,Mumbai,26,3,65,10807,Low,4.1,61
S-4142,Dubai,Chicago,20,51,19,9162,Medium,4.8,56
S-4143,Chicago,Shanghai,83,37,38,9127,High,6.0,81
S-4144,Tokyo,Mumbai,58,18,66,8817,High,7.6,85
S-4145,Tokyo,Sydney,59,80,35,1955,Low,3.4,54
S-4146,Frankfurt,Tokyo,87,14,92,10327,Critical,6.9,100
S-4147,New York,Frankfurt,50,16,1,9633,Low,4.2,53
S-4148,Mumbai,Singapore,79,15,58,1430,Medium,8.0,81
S-4149,Los Angeles,Sydney,115,33,35,4912,Medium,2.6,75
S-4150,Frankfurt,Sydney,83,23,82,4646,High,8.0,100
S-4151,New York,Mumbai,10,22,1,5337,Medium,2.4,33
S-4152,Rotterdam,Los Angeles,52,76,2,10093,Low,7.5,69
S-4153,Los Angeles,Chicago,46,31,1,3492,High,4.6,55
S-4154,Sydney,Mumbai,31,78,48,11133,Critical,0.0,75
S-4155,Singapore,Los Angeles,48,40,17,11800,High,0.3,51
S-4156,Los Angeles,New York,32,64,96,1796,Critical,6.3,98
S-4157,Singapore,Sydney,2,31,51,11996,High,6.7,79
S-4158,Chicago,Toronto,18,15,45,9838,Critical,8.0,77
S-4159,Chicago,Rotterdam,35,51,52,2994,Medium,7.7,71
S-4160,Frankfurt,Mumbai,48,51,59,10401,Critical,2.3,72
S-4161,Shanghai,Frankfurt,74,39,72,8439,Medium,1.1,61
S-4162,Singapore,Shanghai,77,67,49,3523,Medium,7.7,93
S-4163,Toronto,Shanghai,1,49,53,7023,Low,7.7,71
S-4164,Toronto,Tokyo,52,22,24,6148,Critical,4.9,73
S-4165,Toronto,Sydney,105,19,75,10382,Medium,1.7,84
S-4166,Chicago,New York,110,51,71,8933,Critical,5.7,100
S-4167,Toronto,Shanghai,47,55,1,5433,Low,2.0,42
S-4168,Shanghai,Mumbai,66,32,77,4547,Low,2.6,65
S-4169,Chicago,Los Angeles,97,76,10,3035,Medium,3.2,63
S-4170,Mumbai,Shanghai,37,38,6,11188,Critical,7.4,75
S-4171,Toronto,Dubai,101,39,94,11183,Medium,6.8,100
S-4172,Singapore,Tokyo,9,27,38,2436,Low,1.6,34
S-4173,Toronto,New York,41,19,81,9405,Critical,1.1,72
S-4174,Toronto,Chicago,55,41,85,6787,High,1.3,76
S-4175,Tokyo,Shanghai,37,1,42,10675,Medium,0.4,37
S-4176,Los Angeles,Frankfurt,106,29,3,9842,Critical,7.9,98
S-4177,Toronto,Dubai,79,33,71,10665,Critical,1.0,84
S-4178,Chicago,Mumbai,83,47,51,9248,Medium,7.0,86
S-4179,New York,Sydney,46,31,80,545,Critical,4.9,79
S-4180,Dubai,Toronto,55,73,42,8369,Medium,6.1,85
S-4181,Sydney,Tokyo,98,37,0,5572,Medium,6.4,72
S-4182,New York,Singapore,15,20,40,4195,Low,5.3,46
S-4183,Tokyo,Toronto,40,51,12,708,Low,4.0,44
S-4184,Los Angeles,Sydney,21,9,63,6228,Low,1.8,34
S-4185,Toronto,Sydney,22,5,18,11887,High,6.7,68
S-4186,Toronto,Tokyo,92,9,75,3748,Critical,1.5,77
S-4187,Mumbai,Singapore,38,23,37,5587,High,6.8,69
S-4188,Chicago,Tokyo,0,34,63,7565,Low,3.6,48
S-4189,Frankfurt,Shanghai,99,28,40,1576,Low,5.5,71
S-4190,Frankfurt,Rotterdam,9,77,9,8220,Low,7.8,66
S-4191,Chicago,Rotterdam,11,61,88,4414,Medium,6.9,79
S-4192,Rotterdam,Dubai,34,45,49,3655,High,0.3,56
S-4193,Dubai,Toronto,101,45,65,523,High,2.8,85
S-4194,Dubai,Shanghai,41,57,33,4944,Critical,5.4,74
S-4195,Toronto,Sydney,14,50,6,11094,Critical,6.6,66
S-4196,Mumbai,Rotterdam,1,75,31,706,High,2.6,45
S-4197,Dubai,Toronto,35,2,97,4573,Medium,1.4,58
S-4198,Chicago,Mumbai,87,26,75,6768,Critical,6.2,100
S-4199,Sydney,Mumbai,30,65,47,9412,Critical,5.5,82
S-4200,Tokyo,Mumbai,84,56,68,9355,Low,1.2,68
S-4201,Shanghai,Tokyo,89,43,11,6760,High,5.5,84
S-4202,Toronto,Los Angeles,110,26,92,4378,High,5.8,97
S-4203,Los Angeles,Mumbai,119,24,77,8174,High,2.1,83
S-4204,Chicago,Toronto,115,6,97,7577,Critical,0.3,92
S-4205,Toronto,Chicago,61,5,76,3255,Low,7.8,79
S-4206,Dubai,Tokyo,89,78,11,9361,High,6.9,90
S-4207,Dubai,Singapore,87,18,49,6702,Low,0.8,55
S-4208,Singapore,Toronto,43,71,6,6118,Medium,6.4,64
S-4209,Shanghai,Sydney,15,14,76,11251,Critical,0.3,58
S-4210,Tokyo,Sydney,20,18,2,5637,Medium,4.8,42
S-4211,Tokyo,Mumbai,60,61,34,6453,High,2.4,72
S-4212,Sydney,Mumbai,110,68,86,11623,Medium,7.3,100
S-4213,Los Angeles,Dubai,56,8,37,6896,Low,6.6,65
S-4214,Rotterdam,Los Angeles,73,34,53,8461,Critical,8.0,97
S-4215,Frankfurt,Shanghai,31,41,89,9940,Critical,7.4,97
S-4216,Los Angeles,Mumbai,17,49,9,9259,High,0.1,38
S-4217,New York,Toronto,116,57,0,4040,Critical,4.1,79
S-4218,Rotterdam,Mumbai,50,30,5,6991,Critical,1.9,62
S-4219,Mumbai,Frankfurt,5,16,93,9198,Low,5.2,59
S-4220,Singapore,Mumbai,79,69,75,2477,Low,6.9,91
S-4221,Mumbai,Tokyo,15,21,7,4387,Low,1.1,17
S-4222,Mumbai,Tokyo,33,43,20,11781,Medium,6.1,67
S-4223,Rotterdam,Tokyo,59,76,46,4289,Low,4.6,76
S-4224,Shanghai,New York,5,6,79,9239,Critical,0.3,58
S-4225,New York,Rotterdam,117,63,37,11339,High,2.1,87
S-4226,Tokyo,Toronto,17,5,40,5183,High,5.5,64
S-4227,Rotterdam,Los Angeles,65,11,15,9633,Low,5.0,52
S-4228,Sydney,Chicago,76,49,44,10809,High,4.2,82
S-4229,Singapore,Frankfurt,50,51,20,3250,High,1.2,52
S-4230,Toronto,New York,6,40,89,7174,Critical,0.1,64
S-4231,Frankfurt,Dubai,103,53,17,5572,Critical,0.2,65
S-4232,Singapore,Chicago,110,19,96,7407,Critical,0.1,84
S-4233,Rotterdam,Dubai,46,64,46,945,Low,3.0,50
S-4234,Tokyo,Mumbai,8,56,29,11631,Low,3.4,54
S-4235,Dubai,Frankfurt,54,6,44,9127,Critical,4.6,73
S-4236,Shanghai,Los Angeles,32,38,9,3927,Medium,4.7,47
S-4237,New York,Tokyo,33,7,90,6650,High,5.9,76
S-4238,Los Angeles,Dubai,87,40,88,8160,Low,2.6,77
S-4239,Dubai,Tokyo,119,10,97,11034,Critical,3.5,100
S-4240,Singapore,New York,74,27,54,5908,Critical,7.1,96
S-4241,Los Angeles,Singapore,112,41,91,10449,Critical,2.1,100
S-4242,Chicago,New York,50,70,0,6631,Critical,0.4,52
S-4243,Los Angeles,Chicago,108,60,93,1953,High,2.0,84
S-4244,Tokyo,Dubai,72,23,20,918,High,3.5,56
S-4245,Los Angeles,Singapore,108,18,88,10391,Critical,1.7,98
S-4246,Shanghai,Singapore,72,51,37,4744,Low,1.5,55
S-4247,Shanghai,Frankfurt,30,20,50,8039,Critical,4.9,75
S-4248,Tokyo,Shanghai,33,21,56,8256,Medium,5.0,68
S-4249,Shanghai,Singapore,92,68,43,11177,Medium,0.4,68
S-4250,Tokyo,Shanghai,2,73,12,4618,Low,0.5,29
S-4251,Los Angeles,Singapore,97,22,66,5069,High,1.1,70
S-4252,New York,Sydney,9,77,75,9106,Medium,7.1,75
S-4253,Tokyo,New York,42,41,10,5878,High,5.5,60
S-4254,Frankfurt,Mumbai,117,56,41,7650,Low,1.6,69
S-4255,Dubai,Mumbai,0,50,100,5158,Medium,1.7,49
S-4256,Shanghai,New York,80,19,16,8573,Critical,3.7,71
S-4257,Los Angeles,Dubai,53,64,89,1053,Critical,3.2,81
S-4258,Sydney,New York,3,56,0,3896,High,0.4,30
S-4259,Mumbai,Frankfurt,78,40,21,10722,High,1.1,62
S-4260,Dubai,Mumbai,81,60,90,5374,Low,1.1,71
S-4261,Singapore,Mumbai,86,55,60,6510,Medium,3.4,78
S-4262,Shanghai,Frankfurt,72,0,55,3119,Low,6.7,64
S-4263,Sydney,Frankfurt,24,65,84,6346,Critical,7.1,100
S-4264,Singapore,New York,93,9,36,9899,Critical,2.1,78
S-4265,New York,Sydney,75,26,13,9064,Medium,7.8,83
S-4266,Toronto,Sydney,62,73,69,5051,Low,2.1,73
S-4267,Sydney,Chicago,54,4,75,10661,High,6.5,79
S-4268,Singapore,Tokyo,89,26,18,7331,Critical,2.4,68
S-4269,Shanghai,Singapore,75,32,48,2161,Medium,0.8,58
S-4270,Chicago,Tokyo,90,68,83,1722,Low,2.6,73
S-4271,Chicago,Rotterdam,29,32,2,566,Low,1.5,25
S-4272,Frankfurt,Shanghai,17,24,75,9200,High,7.5,78
S-4273,Shanghai,Sydney,20,43,50,8054,Critical,0.5,58
S-4274,Chicago,Toronto,18,16,26,7876,Critical,0.5,47
S-4275,Chicago,Singapore,8,49,66,1310,Critical,5.6,76
S-4276,Los Angeles,Rotterdam,73,47,51,5512,Critical,6.0,95
S-4277,Toronto,Chicago,111,34,50,901,High,4.1,86
S-4278,New York,Tokyo,34,72,99,6837,Medium,7.1,93
S-4279,Los Angeles,Mumbai,109,79,56,3025,Medium,3.2,80
S-4280,Mumbai,Toronto,7,73,18,7335,Low,3.1,38
S-4281,Mumbai,Shanghai,53,41,45,5720,Critical,5.5,82
S-4282,Singapore,Frankfurt,63,66,51,5783,High,6.0,86
S-4283,New York,Rotterdam,12,22,32,8204,Critical,2.2,46
S-4284,Mumbai,New York,67,57,43,9036,Critical,6.5,100
S-4285,Shanghai,Rotterdam,87,7,45,1668,Critical,3.1,69
S-4286,Rotterdam,Dubai,19,22,32,5456,High,0.5,40
S-4287,Toronto,Tokyo,60,37,0,2854,Medium,1.6,41
S-4288,Chicago,Frankfurt,2,65,99,4323,High,6.6,89
S-4289,Mumbai,Shanghai,57,2,31,7188,Medium,0.4,44
S-4290,Singapore,Rotterdam,19,27,65,11034,Critical,0.5,53
S-4291,Sydney,Rotterdam,93,6,69,10518,Medium,0.2,67
S-4292,Singapore,Dubai,27,34,85,9976,Low,4.7,66
S-4293,Tokyo,Dubai,105,77,60,10271,Critical,6.9,100
S-4294,Toronto,New York,17,34,43,3004,High,0.9,41
S-4295,Frankfurt,Tokyo,34,67,1,5395,High,7.3,72
S-4296,Los Angeles,Frankfurt,96,48,96,11826,Critical,2.4,100
S-4297,Mumbai,Tokyo,41,63,81,10971,Medium,4.6,85
S-4298,Mumbai,Frankfurt,74,80,97,9486,Low,1.1,78
S-4299,Mumbai,Los Angeles,91,78,32,4928,Medium,5.2,89
S-4300,Mumbai,Singapore,11,45,67,10338,Medium,2.7,55
S-4301,Toronto,Mumbai,59,24,39,3016,Low,1.8,47
S-4302,Sydney,New York,85,58,60,5180,Critical,3.7,94
S-4303,Rotterdam,Dubai,84,39,8,8912,Critical,5.9,94
S-4304,Tokyo,Chicago,92,20,25,560,Medium,6.7,71
S-4305,Tokyo,Chicago,111,50,89,8926,High,0.8,90
S-4306,Shanghai,Singapore,82,28,21,7534,Low,5.9,67
S-4307,Sydney,Chicago,48,79,96,5086,Medium,3.7,88
S-4308,New York,Singapore,118,66,26,2116,Critical,1.5,76
S-4309,Frankfurt,New York,23,75,27,11267,Low,3.0,59
S-4310,Chicago,Dubai,59,69,64,2950,High,6.2,96
S-4311,Frankfurt,Rotterdam,105,43,72,5618,Critical,5.0,100
S-4312,Mumbai,New York,118,19,30,2687,Critical,5.8,88
S-4313,Tokyo,New York,15,57,79,8734,Low,7.8,85
S-4314,Shanghai,Singapore,60,73,7,1088,Critical,2.5,62
S-4315,Sydney,Chicago,80,57,7,11495,High,6.5,88
S-4316,Toronto,Rotterdam,90,33,9,10774,Critical,3.4,78
S-4317,Rotterdam,Los Angeles,75,67,9,9423,Low,6.7,81
S-4318,Los Angeles,Chicago,65,8,45,10054,Low,2.6,57
S-4319,Mumbai,Toronto,74,38,47,8854,Critical,1.3,81
S-4320,Chicago,Los Angeles,64,33,70,8884,Critical,3.3,86
S-4321,Mumbai,Los Angeles,2,61,51,1798,Medium,1.9,41
S-4322,Tokyo,Dubai,23,14,80,11442,Low,5.1,62
S-4323,Sydney,Dubai,70,69,12,3034,Critical,6.8,93
S-4324,Dubai,Toronto,98,17,3,11130,Critical,0.1,64
S-4325,Frankfurt,Tokyo,4,15,6,7949,Medium,1.8,33
S-4326,Shanghai,Tokyo,71,18,49,9564,Medium,1.8,68
S-4327,Sydney,Chicago,84,55,84,5477,Critical,7.4,100
S-4328,Sydney,Rotterdam,5,53,62,5872,Critical,4.1,68
S-4329,Chicago,Los Angeles,24,43,45,11813,Critical,0.1,59
S-4330,New York,Los Angeles,94,12,98,3298,Medium,0.8,67
S-4331,Rotterdam,Sydney,5,40,56,11577,Low,2.9,52
S-4332,Dubai,Toronto,61,79,77,11567,Medium,4.1,93
S-4333,Singapore,Rotterdam,5,39,47,8841,Medium,0.8,35
S-4334,Singapore,Dubai,39,61,6,11172,Low,6.0,70
S-4335,Los Angeles,Sydney,101,41,6,3751,Critical,4.3,80
S-4336,Dubai,Frankfurt,80,50,99,9246,Low,5.9,96
S-4337,Tokyo,New York,112,57,79,7813,Low,7.0,98
S-4338,Los Angeles,Sydney,38,80,34,6351,Critical,4.1,75
S-4339,Frankfurt,Chicago,73,37,3,4299,Critical,5.8,76
S-4340,Singapore,Mumbai,8,55,27,2707,High,3.8,57
S-4341,New York,Toronto,84,26,15,6317,Critical,2.9,76
S-4342,Shanghai,Tokyo,116,18,84,7695,Medium,0.8,77
S-4343,Chicago,Los Angeles,90,4,17,9755,Low,2.7,53
S-4344,Sydney,Tokyo,38,20,29,4213,Medium,2.4,43
S-4345,Sydney,Rotterdam,8,70,44,10769,High,4.3,71
S-4346,Frankfurt,New York,3,59,26,5413,High,6.4,70
S-4347,New York,Singapore,49,22,93,2504,High,5.9,84
S-4348,Rotterdam,Toronto,36,10,80,8479,High,5.9,85
S-4349,Toronto,Dubai,54,8,56,548,High,0.1,41
S-4350,Shanghai,Dubai,65,12,51,9749,Low,5.2,65
S-4351,Dubai,Singapore,100,38,35,11438,Critical,3.1,97
S-4352,Mumbai,Tokyo,32,71,26,11870,Critical,6.5,85
S-4353,Mumbai,Los Angeles,75,16,68,7136,High,5.3,81
S-4354,Los Angeles,Mumbai,103,19,54,10894,High,7.8,100
S-4355,Mumbai,Tokyo,92,74,49,3566,Low,4.5,75
S-4356,Frankfurt,New York,57,58,15,10326,Critical,7.9,93
S-4357,Frankfurt,Dubai,0,17,40,6957,Medium,2.2,42
S-4358,Mumbai,Los Angeles,101,16,17,11641,Medium,2.1,67
S-4359,Chicago,Mumbai,9,26,92,7671,Critical,4.4,83
S-4360,Frankfurt,Chicago,45,79,94,764,Low,3.8,71
S-4361,Toronto,Dubai,41,19,81,5487,High,6.5,75
S-4362,Singapore,Rotterdam,3,78,21,3961,Medium,6.2,56
S-4363,Dubai,Chicago,38,50,46,7615,High,1.1,63
S-4364,Frankfurt,Mumbai,14,70,49,4535,Critical,6.0,77
S-4365,Los Angeles,Dubai,72,74,100,6344,Critical,7.1,100
S-4366,Rotterdam,Frankfurt,74,20,81,3493,Critical,5.5,90
S-4367,Singapore,Dubai,38,77,5,931,Medium,7.4,71
S-4368,Chicago,Rotterdam,0,22,95,5980,High,0.5,54
S-4369,Los Angeles,Rotterdam,99,36,87,4691,Critical,3.8,93
S-4370,Chicago,Toronto,29,73,0,5426,Critical,6.0,68
S-4371,Dubai,Rotterdam,118,46,35,6692,Low,3.0,75
S-4372,Singapore,Tokyo,106,25,19,6358,Low,0.9,58
S-4373,Toronto,New York,67,66,59,10160,High,1.7,74
S-4374,Sydney,Mumbai,37,1,74,5779,High,2.0,57
S-4375,Tokyo,Frankfurt,54,12,65,3683,Low,5.6,68
S-4376,Rotterdam,Toronto,6,7,12,11914,Critical,7.7,62
S-4377,Singapore,Los Angeles,74,10,41,2008,Low,2.0,46
S-4378,New York,Toronto,52,21,80,2202,Low,3.9,61
S-4379,Dubai,Toronto,58,12,5,10578,Critical,5.0,69
S-4380,Frankfurt,Singapore,16,42,97,7940,Low,3.3,62
S-4381,Tokyo,Mumbai,18,54,74,11256,Medium,2.0,66
S-4382,Sydney,Dubai,47,33,22,3714,Low,3.2,38
S-4383,Shanghai,Singapore,6,23,64,7573,High,7.8,79
S-4384,Rotterdam,Mumbai,86,41,17,3255,High,5.9,73
S-4385,Singapore,Shanghai,3,51,52,8370,Low,0.8,32
S-4386,Singapore,Frankfurt,94,75,72,2821,Low,0.8,76
S-4387,Frankfurt,New York,114,31,26,9008,Medium,1.0,73
S-4388,Shanghai,Rotterdam,4,4,40,4302,Medium,1.5,25
S-4389,Mumbai,Frankfurt,48,17,83,951,Low,7.7,77
S-4390,Toronto,Mumbai,108,9,14,3903,High,4.3,68
S-4391,Los Angeles,Tokyo,12,24,29,11014,Medium,2.9,47
S-4392,Frankfurt,Dubai,101,27,20,4485,High,2.7,75
S-4393,Frankfurt,Sydney,36,42,16,4048,High,1.5,46
S-4394,Singapore,Rotterdam,78,56,54,581,Medium,2.1,66
S-4395,Frankfurt,New York,24,34,22,1393,High,2.0,47
S-4396,New York,Sydney,85,60,80,4473,High,5.3,98
S-4397,Tokyo,Sydney,46,22,79,8231,Medium,2.8,71
S-4398,Dubai,Frankfurt,88,22,49,7123,High,6.5,92
S-4399,Dubai,Rotterdam,62,49,20,6557,Medium,7.0,76
S-4400,Mumbai,Tokyo,117,53,53,5417,Low,2.1,80
S-4401,Rotterdam,Los Angeles,31,51,74,11935,High,1.3,76
S-4402,New York,Singapore,118,50,55,5706,Medium,2.7,84
S-4403,Toronto,Frankfurt,16,73,70,6055,Medium,1.2,51
S-4404,Sydney,Frankfurt,63,75,19,5379,Low,2.7,51
S-4405,Shanghai,Sydney,58,53,25,10744,Medium,2.6,59
S-4406,Tokyo,Singapore,52,70,42,8695,Critical,2.0,78
S-4407,Mumbai,New York,100,12,50,9321,Medium,2.4,71
S-4408,Toronto,Sydney,30,78,77,9451,Low,3.3,67
S-4409,Los Angeles,Sydney,64,10,12,6949,Medium,5.6,55
S-4410,Mumbai,Singapore,2,63,26,8265,Medium,3.0,47
S-4411,Sydney,Shanghai,99,0,12,4987,Critical,6.5,84
S-4412,Sydney,Mumbai,71,17,49,5007,Medium,0.9,47
S-4413,Singapore,New York,100,25,75,5379,Critical,3.2,89
S-4414,Tokyo,Singapore,107,18,95,9972,Medium,3.1,93
S-4415,Singapore,Frankfurt,96,51,26,3633,Low,3.7,70
S-4416,Toronto,Tokyo,80,38,1,4026,Critical,6.6,79
S-4417,Chicago,Sydney,10,14,23,11019,Critical,5.6,63
S-4418,Sydney,Singapore,72,58,11,10664,Critical,3.6,84
S-4419,Mumbai,New York,87,70,28,4079,High,1.8,66
S-4420,Mumbai,Shanghai,49,13,21,6232,Low,0.9,40
S-4421,Sydney,Los Angeles,72,77,34,10086,Low,6.1,76
S-4422,Los Angeles,Singapore,29,34,34,4029,Critical,7.3,76
S-4423,New York,Sydney,102,26,87,4983,Low,2.3,80
S-4424,Toronto,Chicago,102,33,11,1517,Low,6.9,72
S-4425,Toronto,Los Angeles,4,9,32,9419,Low,0.8,19
